layer_count,file,open_time
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R19.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R2.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R20.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R21.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R22.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R23.gpkg,0.004987
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R24.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R25.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R27.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R28.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R29.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R3.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R30.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R31.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R5.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R6.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R8.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U10\N47W123_D204_S002_T005_L05_U10_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R0.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R1.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R11.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R12.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R15.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R2.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R21.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R22.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R23.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R24.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R25.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R26.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R27.gpkg,0.00299
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R28.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R29.gpkg,0.004987
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R3.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R30.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R31.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R4.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R5.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R6.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R7.gpkg,0.004985
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T003_L05_U11_R9.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R0.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R1.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R13.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R14.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R15.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R16.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R17.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R18.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R19.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R2.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R20.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R21.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R22.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R23.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R24.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R25.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R26.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R27.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R28.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R29.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R30.gpkg,0.004986
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R4.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R5.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R6.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R7.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U11\N47W123_D204_S002_T005_L05_U11_R9.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R1.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R12.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R15.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R16.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R17.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R18.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R21.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R22.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R23.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R24.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R25.gpkg,0.005984
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R26.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R27.gpkg,0.004986
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R28.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R29.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R3.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R31.gpkg,0.003988
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R5.gpkg,0.004987
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R6.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R8.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T003_L05_U12_R9.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R0.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R1.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R10.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R11.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R12.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R14.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R15.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R16.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R17.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R18.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R19.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R2.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R20.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R21.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R22.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R23.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R24.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R26.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R27.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R28.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R29.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R3.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R30.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R31.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R4.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R5.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R6.gpkg,0.004986
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R7.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U12\N47W123_D204_S002_T005_L05_U12_R8.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R0.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R1.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R10.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R11.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R12.gpkg,0.002993
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R13.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R14.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R16.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R17.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R2.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R21.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R22.gpkg,0.004987
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R23.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R24.gpkg,0.002994
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R25.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R26.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R29.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R3.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R30.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R31.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R4.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R5.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R6.gpkg,0.002991
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R7.gpkg,0.002992
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R8.gpkg,0.00399
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T003_L05_U13_R9.gpkg,0.003989
1,f:\GeoCDB\Option1\northwest_cdb_part2\Tiles\N47\W123\204_HydrographyNetwork\L05\U13\N47W123_D204_S002_T005_L05_U13_R0.gpkg,0.00399
